Region,year,inflow (kt),outflow (kt),all sand supply (kt),recycled sand supply (kt),sand stock (kt),sand substitution,all gravel supply (kt),recycled gravel supply (kt),gravel stock (kt),gravel substitution
Central Europe,2024,194776.13743882635,101197.19521170418,72686.9960625108,19531.05867585891,0.0,0.2687008644443389,89803.81356172076,62135.07785998636,0.0,0.6918979873530859
Central Europe,2025,197566.37914356566,102488.5608214617,73728.26472340895,19780.292238542108,0.0,0.268286420584395,91090.28709559112,62927.97634437748,0.0,0.6908308048073247
Central Europe,2026,186237.78078564262,103799.78489363896,69500.63296592666,20033.35848447232,0.0,0.28824713717778455,85867.10448078,63733.067924694325,0.0,0.7422291494522208
Central Europe,2027,188567.67463038425,105117.28024283791,70370.10797937379,20287.63508686772,0.0,0.288299047271808,86941.3292559658,64542.01006910247,0.0,0.7423628166425081
Central Europe,2028,190456.55183254514,106443.69039165252,71075.00341246634,20543.632245588935,0.0,0.28904159351732994,87812.21815608641,65356.42590047465,0.0,0.7442748546028465
Central Europe,2029,192111.61763467535,107782.21798967132,71692.64458260412,20801.968072006566,0.0,0.2901548435424025,88575.30557881323,66178.28184565819,0.0,0.7471414454988649
Central Europe,2030,193624.52721440123,109133.54731138614,72257.23557465522,21062.774631097524,0.0,0.2914971000978268,89272.85021451645,67007.99804919108,0.0,0.750597722467419
Central Europe,2031,184044.32036128046,110497.80510464049,68682.07248246415,21326.076385195614,0.0,0.3105042642771237,84855.7839278899,67845.65233424926,0.0,0.7995406935596071
Central Europe,2032,185196.687920242,111861.01982664023,69112.11559412154,21589.176826541563,0.0,0.3123790473052437,85387.09645302949,68682.6661735571,0.0,0.804368212840434
Central Europe,2033,186249.2192963261,113224.8939698831,69504.90161501244,21852.404536187438,0.0,0.314400913150383,85872.37833975653,69520.08489750822,0.0,0.8095744666864823
Central Europe,2034,187210.58967662614,114592.24973615832,69863.66797092414,22116.304199078557,0.0,0.316563742520403,86315.62938442487,70359.64133800121,0.0,0.8151436980739571
Central Europe,2035,186392.84146485146,115963.5918916759,69558.49885816226,22380.97323509345,0.0,0.321757565250665,85938.59701836458,71201.645421489,0.0,0.8285176613515532
Central Europe,2036,174318.79603652062,117332.74150617371,65052.67949010288,22645.219110691527,0.0,0.34810586263609283,80371.71732335002,72042.30328479066,0.0,0.8963638663455626
Central Europe,2037,175006.18914499998,118686.6596758813,65309.20239288982,22906.52531744509,0.0,0.35073962746693893,80688.64794621382,72873.60904099111,0.0,0.9031457447343506
Central Europe,2038,175626.53584457916,120029.69092162243,65540.70476634594,23165.73034787313,0.0,0.3534556186183757,80974.66603901092,73698.23022587618,0.0,0.9101393538365543
Central Europe,2039,176230.03181574144,121365.4471162943,65765.91874715708,23423.531293444797,0.0,0.3561651952814443,81252.9149066194,74518.38452940469,0.0,0.9171164457920751
Central Europe,2040,176822.5961850117,122694.90808639424,65987.05324824275,23680.117260674087,0.0,0.3588600504949006,81526.12363147142,75334.67356504606,0.0,0.9240556303840346
Central Europe,2041,167126.98353967955,124018.34747747537,62368.822763534496,23935.54106315275,0.0,0.383774135899632,77055.84815616309,76147.26535116987,0.0,0.9882087754955099
Central Europe,2042,168120.0847166267,125319.46250871534,62739.43048934538,24186.65626418206,0.0,0.38550965597766335,77513.72905530813,76946.14998035121,0.0,0.9926776961723525
Central Europe,2043,169010.1752159591,126601.29166593391,63071.59645931987,24434.049291525243,0.0,0.38740178881130427,77924.11567815719,77733.19308288342,0.0,0.9975498907672905
Central Europe,2044,169599.99189936102,127867.76349610178,63291.70557282718,24678.478354747644,0.0,0.38991646901269117,78196.05755034086,78196.05755034086,314.74923626563395,1.0
Central Europe,2045,169931.90950008898,129119.94434010482,63415.571327916245,24920.14925764023,0.0,0.39296577695059104,78349.0920376532,78349.0920376532,1245.3030234367907,1.0
Central Europe,2046,162499.73750924776,130358.19301103477,60642.016705991125,25159.13125112971,0.0,0.41487952772263453,74922.40231785232,74922.40231785232,6362.831214359816,1.0
Central Europe,2047,162719.60423985898,131572.40219505006,60724.06706591899,25393.473623644662,0.0,0.4181780775006191,75023.77444250716,75023.77444250716,12124.511719613394,1.0
Central Europe,2048,162857.25898279593,132764.74978339742,60775.43737179635,25623.596708195702,0.0,0.4216110622362493,75087.24176983559,75087.24176983559,18554.826316783816,1.0
Central Europe,2049,162904.19332406946,133937.6748647358,60792.952434597195,25849.97124889401,0.0,0.4252132889368081,75108.88139617171,75108.88139617171,25683.677287559884,1.0
Central Europe,2050,162820.37256271343,135091.77655649564,60761.67201477392,26072.712875403657,0.0,0.42909801542433196,75070.23485494546,75070.23485494546,0.0,1.0
China region,1970,621421.619775601,313584.2999761328,231903.51458722493,60521.769895393634,0.0,0.2609782348625416,286513.6973109844,192540.76018534554,0.0,0.6720124098512475
China region,1971,610678.4855440255,319285.9162982581,227894.36764624095,61622.18184556382,0.0,0.2703980027326501,281560.44977108005,196041.5526071305,0.0,0.6962680758839537
China region,1972,895428.1048812144,325335.1194434928,334157.869591207,62789.67805259411,0.0,0.18790423259942385,412847.58824182407,199755.76333830456,0.0,0.4838486866036827
China region,1973,930649.9303335974,331958.3373298856,347302.0294540951,64067.95910466792,0.0,0.18447332198251995,429087.0223317556,203822.41912054975,0.0,0.47501417780694644
China region,1974,481108.91383404733,339461.8928463444,179541.3041111232,65516.14531934447,0.0,0.36490848522964203,221820.88508867958,208429.60220765547,0.0,0.9396301981408534
China region,1975,651488.99986935,347403.3035969809,243124.12696419415,67048.83759421732,0.0,0.2757802708905639,300376.614153539,213305.6284085463,0.0,0.7101272814118414
China region,1976,925600.7279549575,355474.87951432285,345417.756779624,68606.65174626431,0.0,0.19861935410007092,426759.0285897646,218261.57602179423,0.0,0.5114398557496131
China region,1977,863972.7660573382,364084.1024086529,322419.29566063953,70268.23176487001,0.0,0.21794052871708525,398344.7368124629,223547.63887891287,0.0,0.5611913958440402
China region,1978,1172078.8576481615,373409.257738316,437399.0183349917,72067.986743495,0.0,0.1647648570813667,540400.6496685377,229273.28425132603,0.0,0.4242653749434869
China region,1979,1305133.7575282147,383642.89625406626,487052.7444579707,74043.07897703479,0.0,0.15202271174846896,601747.1656197255,235556.73829999668,0.0,0.3914546702640506
China region,1980,1525576.928724674,395154.14146570343,569318.221777013,76264.74930288077,0.0,0.1339580332855597,703385.0649404207,242624.6428599419,0.0,0.34493857625551533
China region,1981,1584711.3098621946,408348.82754656917,591386.122832151,78811.32371648785,0.0,0.13326542621436574,730649.6621780032,250726.18011359347,0.0,0.34315513041667667
China region,1982,1567233.1172643334,423299.0861925109,584863.5716960317,81696.7236351546,0.0,0.1396850951038791,722591.1372986549,259905.6389222017,0.0,0.3596856168120698
China region,1983,1978858.0813624195,439978.4689120093,738474.6995171986,84915.8445000178,0.0,0.1149881567446173,912375.6356426799,270146.77991197375,0.0,0.29609161989697547
China region,1984,2062528.1296601694,458720.0218053798,769698.8759031727,88532.9642084383,0.0,0.11502285761370354,950952.688852759,281654.0933885032,0.0,0.2961809737646298
China region,1985,2863415.0029789438,479945.8911817641,1068575.6365418916,92629.55699808047,0.0,0.08668507294237669,1320210.9378419996,294686.77718560316,0.0,0.22321188890261318
China region,1986,2018747.9936347525,504403.23899037053,753360.9064951125,97349.82512514152,0.0,0.12922070190507434,930767.345694036,309703.5887400875,0.0,0.33274006675551554
China region,1987,2818175.0589655777,531885.7152572301,1051692.892712964,102653.9430446454,0.0,0.09760828827114885,1299352.5331568003,326577.82916793926,0.0,0.251338894437303
China region,1988,3180697.16774636,562227.3494328451,1186979.7067961204,108509.87844053912,0.0,0.09141679324360778,1466497.586432005,345207.5925517669,0.0,0.23539595001425026
China region,1989,1343004.9740225538,596394.7642961928,501185.6100153395,115104.18950916521,0.0,0.2296637956258207,619208.1324000187,366186.38527786237,0.0,0.591378514133112
China region,1990,1889267.1212022072,632738.0406780724,705040.9439553954,122118.44185086797,0.0,0.17320758871926425,871068.6768496903,388501.15697633644,0.0,0.4460051971807676
China region,1991,2786541.27181549,669787.7574981916,1039887.7250355686,129269.03719715097,0.0,0.12431057130973387,1284767.406041987,411249.68310388963,0.0,0.3200966036107938
China region,1992,4625651.277251762,708847.159312817,1726210.9239728893,136807.5017473737,0.0,0.07925306221125634,2132710.558727033,435232.15581806964,0.0,0.20407464765300826
China region,1993,5113917.302831692,752347.8595932915,1908423.1351064667,145203.13690150526,0.0,0.07608539963198711,2357831.313796292,461941.585790281,0.0,0.19591799595133846
China region,1994,2882670.949989825,802269.974696323,1075761.6140592836,154838.10511639036,0.0,0.1439334728928685,1329089.117161387,492593.7644635423,0.0,0.3706250830761473
China region,1995,4790560.883363879,856691.3761214116,1787752.2608520354,165341.43559143244,0.0,0.09248565319259135,2208744.0591165796,526008.5049385467,0.0,0.23814823757757234
China region,1996,5034573.105488458,914975.0204169232,1878813.2894872513,176590.1789404662,0.0,0.09399027563226338,2321248.7447038433,561794.6625359908,0.0,0.24202260262618577
China region,1997,3039083.599009769,978925.3594080798,1134132.0374229273,188932.5943657594,0.0,0.1665878293986548,1401204.9962212308,601060.170676561,0.0,0.4289594829432523
China region,1998,2990461.234864589,1046564.9753544973,1115987.0344587902,201987.04024341799,0.0,0.18099407430963008,1378787.0872204672,642590.8948676613,0.0,0.4660552023032628
China region,1999,4576611.8410962615,1115518.063259942,1707910.2771399983,215294.9862091688,0.0,0.12605755061658955,2110100.3538036314,684928.0908416044,0.0,0.32459503151447966
China region,2000,3940710.1537826145,1186969.7825146387,1470603.058454506,229085.16802532529,0.0,0.15577634407076282,1816910.4521965422,728799.4464639882,0.0,0.40112017935881805
China region,2001,2502300.048212392,1261499.017789948,933813.9473515308,243469.31043345996,0.0,0.2607257164277574,1153714.6693635785,774560.396923028,0.0,0.6713621812144396
China region,2002,3846025.881337699,1336644.9789457808,1435268.5691845007,257972.4809365357,0.0,0.17973812460974603,1773255.1622740745,820700.0170727094,0.0,0.462821163323286
China region,2003,3597658.814950402,1411979.8552278401,1342582.3899947077,272512.1120589732,0.0,0.20297608108806448,1658742.6248657305,866955.6311098938,0.0,0.5226583184839003
China region,2004,4763224.307924106,1488148.1318890876,1777550.736283979,287212.5894545939,0.0,0.16157771679418845,2196140.211661291,913722.9529798998,0.0,0.41605856863242147
China region,2005,5312974.442368741,1565720.626729471,1982707.7251389006,302184.0809587879,0.0,0.15240979652591916,2449608.9333865205,961352.4648118952,0.0,0.39245140385851324
China region,2006,6451813.663143206,1645970.8114109847,2407702.301192987,317672.36660232005,0.0,0.13194005190962244,2974684.0601654677,1010626.0782063446,0.0,0.339742324820246
China region,2007,6490527.294031235,1730421.096522111,2422149.5408442374,333971.2716287674,0.0,0.1378821852231147,2992533.431943146,1062478.553264576,0.0,0.355043169083219
China region,2008,10972613.58311567,1819896.6114919216,4094784.5603616317,351240.04601794085,0.0,0.08577741779580243,5059051.675734175,1117416.5194560399,0.0,0.22087469966273454
China region,2009,5978797.554757204,1917995.081754699,2231181.088379862,370173.0507786569,0.0,0.16590901236414318,2756594.457569623,1177648.9801973852,0.0,0.42721154610303846
China region,2010,6307953.452498749,2023875.4577001994,2354016.2249509734,390607.9633361385,0.0,0.16593257055578434,2908355.6294575618,1242659.5310279224,0.0,0.42727220785571235
China region,2011,11540609.903518606,2132757.7781838574,4306750.701838359,411622.2511894845,0.0,0.09557605714530477,5320933.014649363,1309513.2758048885,0.0,0.2461059502533847
China region,2012,4749725.879176891,2249257.2428100067,1772513.3623525493,434106.6478623313,0.0,0.2449102258310583,2189916.6033973075,1381043.947085344,0.0,0.6306376895553346
China region,2013,5173467.015702485,2371383.336700263,1930646.0305898648,457676.98398315074,0.0,0.2370589827091805,2385287.4045814495,1456029.3687339614,0.0,0.6104209354132122
China region,2014,4979636.385074219,2492911.5137066175,1858311.8808807111,481131.9221453772,0.0,0.25890805902685937,2295919.5279802484,1530647.6694158632,0.0,0.6666817589910892
China region,2015,5373947.025024075,2613613.424669922,2005461.610361526,504427.39096129494,0.0,0.2515268247245887,2477721.0549079566,1604758.642747332,0.0,0.6476752657723798
China region,2016,4726819.550646066,2733480.97653359,1763965.127267799,527561.8284709828,0.0,0.2990772438274457,2179355.3730340046,1678357.3195916242,0.0,0.7701164024732173
China region,2017,4478213.323460913,2851639.3892578464,1671189.6975147666,550366.4021267644,0.0,0.329326109983335,2064732.5677459075,1750906.5850043176,0.0,0.8480064742310927
China region,2018,4317872.1757922275,2966882.0575433746,1611353.2282095233,572608.2371058713,0.0,0.35535860609664877,1990805.4084909223,1821665.583331632,0.0,0.9150394988692028
China region,2019,4233232.869821515,3078490.100189719,1579767.342070062,594148.5893366158,0.0,0.3760987922171299,1951781.4677077525,1890192.9215164874,0.0,0.9684449579985012
China region,2020,4222301.6477822745,3185915.548484904,1575688.0040989295,614881.7008575866,0.0,0.39023061625020866,1946741.5000868626,1946741.5000868626,9410.646682868479,1.0
China region,2021,4043802.3309044074,3288783.010335685,1509075.228459833,634735.1209947873,0.0,0.4206119807841522,1864442.3047923206,1864442.3047923206,164281.11023665848,1.0
China region,2022,4088167.962303891,3386369.623364808,1525631.6943454852,653569.337309408,0.0,0.42839260598200757,1884897.5974330762,1884897.5974330762,358614.4615495743,1.0
China region,2023,4168044.0737640737,3478570.996121141,1555440.040868521,671364.2022513803,0.0,0.4316233249830102,1921725.4117430216,1921725.4117430216,572731.6414249332,1.0
China region,2024,4270977.198458881,3565423.37007846,1593852.855332219,688126.7104251428,0.0,0.4317379161589614,1969183.931359271,1969183.931359271,792717.6592938367,1.0
China region,2025,4388090.550613789,3646988.446085146,1637557.4789010317,703868.7700944332,0.0,0.42982843604781495,2023180.4105009248,2023180.4105009248,1008788.1546891914,1.0
China region,2026,4062607.9887117012,3723382.976704985,1516093.1660417453,718612.9145040622,0.0,0.4739899437580311,1873112.8730140678,1873112.8730140678,1421832.4293719842,1.0
China region,2027,4160696.9170603226,3793833.5805362742,1552698.2124422132,732209.881043501,0.0,0.47157256650139384,1918337.9193144913,1918337.9193144913,1832908.3285067652,1.0
China region,2028,4255607.942653347,3858432.709888385,1588117.3219608816,744677.5130084583,0.0,0.4689058564571221,1962097.756424849,1962097.756424849,2239888.2559533846,1.0
China region,2029,4345923.758289174,3917539.2285264647,1621821.5807157082,756085.0711056077,0.0,0.466194974894802,2003738.9183027095,2003738.9183027095,2641518.4239659244,1.0
China region,2030,4431658.597895399,3971423.6894214675,1653816.300555734,766484.7720583433,0.0,0.4634642745997729,2043267.9676666725,2043267.9676666725,3036704.601604033,1.0
China region,2031,4182572.1482824944,4020352.914177711,1560861.660319456,775928.1124362983,0.0,0.4971152358739415,1928423.750218251,1928423.750218251,3576777.540690896,1.0
China region,2032,4242109.1928471625,4063875.611279837,1583079.8282159455,784327.9929770086,0.0,0.4954443730490258,1955874.000132877,1955874.000132877,4116123.165883839,1.0
China region,2033,4296093.5051416885,4102339.8115148493,1603225.815023092,791751.583622366,0.0,0.4938490736633766,1980764.097966745,1980764.097966745,4654195.712187212,1.0
China region,2034,4344991.35433147,4136181.6886750036,1621473.6241143837,798283.0659142757,0.0,0.4923194889156966,2003309.0225655676,2003309.0225655676,5190502.246468096,1.0
China region,2035,4366456.509663838,4165735.1107598543,1629484.0389508265,803986.8763766519,0.0,0.4933996634261688,2013205.783189783,2013205.783189783,5735057.821284863,1.0
China region,2036,4097173.4214631743,4191237.7855560994,1528992.3718035107,808908.8926123272,0.0,0.529047042699229,1889049.6695811953,1889049.6695811953,6419428.152035113,1.0
China region,2037,4124611.3139369795,4212463.971515152,1539231.7060896906,813005.5465024243,0.0,0.5281891889868924,1901700.230438621,1901700.230438621,7104180.8001067955,1.0
China region,2038,4147079.8604802336,4229649.203925278,1547616.5687099013,816322.2963575787,0.0,0.5274706363722041,1912059.6163023382,1912059.6163023382,7789125.795014578,1.0
China region,2039,4165528.275094942,4243188.121762107,1554501.1894755228,818935.3075000867,0.0,0.5268154910684818,1920565.473376791,1920565.473376791,8473877.828399722,1.0
China region,2040,4180097.070435981,4253402.888660176,1559938.0052144232,820906.7575114139,0.0,0.5262431934906125,1927282.5866629933,1927282.5866629933,9158184.615374077,1.0
China region,2041,4018444.134476476,4260593.227134595,1499611.999811055,822294.4928369768,0.0,0.5483381654325136,1852750.6120920756,1852750.6120920756,9921438.244742643,1.0
China region,2042,4024113.487624173,4264727.430715753,1501727.7017411902,823092.3941281403,0.0,0.5480969640326934,1855364.5335908078,1855364.5335908078,10684616.353611307,1.0
China region,2043,4027343.5019664774,4266119.230553446,1502933.0857418596,823361.0114968151,0.0,0.547836107480725,1856853.7694366982,1856853.7694366982,11447159.791734425,1.0
China region,2044,4025769.766670368,4265107.0528331185,1502345.7956724707,823165.6611967919,0.0,0.5479202348540082,1856128.180393884,1856128.180393884,12209807.341780076,1.0
China region,2045,4021090.787771565,4261958.451817196,1500599.6838270158,822557.9812007188,0.0,0.548152841871144,1853970.8825122616,1853970.8825122616,12972678.948683573,1.0
China region,2046,3766581.511655302,4256915.1738383025,1405621.3410269618,821584.6285507923,0.0,0.5844992563577144,1736626.4075544307,1736626.4075544307,13849798.45786586,1.0
China region,2047,3755439.4816021333,4249762.403136949,1401463.333248122,820204.1438054312,0.0,0.5852483788530329,1731489.2444360373,1731489.2444360373,14727663.32895591,1.0
China region,2048,3741715.760054973,4240652.148049681,1396341.8840440337,818445.8645735886,0.0,0.5861357264477636,1725161.7622947446,1725161.7622947446,15606261.98556367,1.0
China region,2049,3723196.9949342273,4229858.363685139,1389431.0097186973,816362.664191232,0.0,0.5875517808951967,1716623.4692976414,1716623.4692976414,16486771.551568704,1.0
China region,2050,3708499.417388076,4217578.875041824,1383946.1347474956,813992.722883072,0.0,0.5881679224687361,1709846.9794713245,1709846.9794713245,0.0,1.0
Eastern Africa,1970,28736.244675280228,6623.973916418788,10723.856274331647,1278.426965868826,0.0,0.11921336254093938,13249.18130740403,4067.1199846811355,0.0,0.30697141886105145
Eastern Africa,1971,30865.23477168184,6781.5706105352765,11518.357576129312,1308.8431278333085,0.0,0.11363105539853702,14230.777062438694,4163.88435486866,0.0,0.29259711796476595
Eastern Africa,1972,21678.387614962012,6949.926076759679,8089.989338171474,1341.335732814618,0.0,0.16580191601560149,9995.073859107611,4267.254611130443,0.0,0.42693577569134994
Eastern Africa,1973,17477.169978576432,7121.838389901887,6522.169512759755,1374.5148092510642,0.0,0.2107450299416489,8058.053388780859,4372.808771399758,0.0,0.5426631669489772
Eastern Africa,1974,32071.134951718403,7294.729433841783,11968.378111450935,1407.8827807314642,0.0,0.1176335479729246,14786.771427898688,4478.963872378855,0.0,0.3029034359676546
Eastern Africa,1975,27537.46465289069,7473.740025680172,10276.492855418937,1442.4318249562732,0.0,0.14036226612035826,12696.469773805635,4588.876375767625,0.0,0.36142931519712956
Eastern Africa,1976,28875.43331792736,7663.524923343548,10775.799004345048,1479.0603102053049,0.0,0.13725760007298893,13313.355857113014,4705.404302932939,0.0,0.35343487798524903
Eastern Africa,1977,34178.35412813969,7862.019186638278,12754.754892474672,1517.3697030211877,0.0,0.11896502252006728,15758.329445946221,4827.279780595903,0.0,0.30633194953527926
Eastern Africa,1978,28685.59010560334,8067.845658326301,10704.952888346756,1557.0942120569762,0.0,0.1454554941341222,13225.82642630243,4953.657234212349,0.0,0.3745442496024993
Eastern Africa,1979,25889.83586231109,8281.877612968254,9661.627045940852,1598.402379302873,0.0,0.16543821984666768,11936.811272134171,5085.072854362507,0.0,0.4259992671772678
Eastern Africa,1980,26846.92529532875,8503.537260248333,10018.795828338925,1641.1826912279282,0.0,0.16381037395589182,12378.088536047497,5221.171877792476,0.0,0.42180760483231056
Eastern Africa,1981,28043.600618472043,8731.923619163395,10465.373810863808,1685.2612584985354,0.0,0.16103211303824747,12929.82967347109,5361.401102166325,0.0,0.41465365264374937
Eastern Africa,1982,33876.94686392705,8961.177527508078,12642.27505323401,1729.507262809059,0.0,0.13680348319637572,15619.362105709271,5502.16300188996,0.0,0.3522655384165004
Eastern Africa,1983,32244.57580764342,9198.262503972937,12033.10315928006,1775.264663266777,0.0,0.14753174137775704,14866.73836067744,5647.733177439383,0.0,0.3798905341858744
Eastern Africa,1984,28388.36768008698,9444.692872282274,10594.03475660188,1822.8257243504788,0.0,0.17206152011296255,13088.788554834133,5799.041423581316,0.0,0.4430540992611217
Eastern Africa,1985,28438.39265586385,9698.426052103023,10612.703189322303,1871.7962280558834,0.0,0.1763731817110595,13111.853154313145,5954.833595991256,0.0,0.45415651974659377
Eastern Africa,1986,31085.448003458674,9955.73124027595,11600.537244139736,1921.4561293732586,0.0,0.16563509852476221,14332.308945503793,6112.818981529434,0.0,0.4265062248359566
Eastern Africa,1987,43205.20113754661,10221.015164736637,16123.413916405267,1972.655926794171,0.0,0.12234728557002628,19920.262712219952,6275.703311148295,0.0,0.3150411920671361
Eastern Africa,1988,38387.33719348592,10501.18061494424,14325.472638092164,2026.7278586842383,0.0,0.1414772070622693,17698.93025801185,6447.724897575763,0.0,0.36430026016160183
Eastern Africa,1989,40894.83207893778,10790.65469055157,15261.225206462348,2082.596355276453,0.0,0.136463247681751,18855.040067771326,6625.461979998664,0.0,0.3513894404989083
Eastern Africa,1990,38781.90195998346,11090.29441815124,14472.717203088323,2140.4268227031894,0.0,0.14789391602611052,17880.8489529531,6809.440772744861,0.0,0.3808231248226193
Eastern Africa,1991,38095.874699588654,11398.299467067725,14216.704010554646,2199.871797144071,0.0,0.15473852416923506,17564.548070304667,6998.555872779583,0.0,0.3984478191392595
Eastern Africa,1992,38395.254278750486,11711.82537025832,14328.427153737763,2260.3822964598558,0.0,0.15775508869235552,17702.58052266131,7191.060777338609,0.0,0.40621539713564564
Eastern Africa,1993,39849.68131436157,12032.41079760393,14871.193498736648,2322.2552839375585,0.0,0.15615796298628223,18373.161098201093,7387.900229728813,0.0,0.402102838495884
Eastern Africa,1994,36685.728457384095,12360.04049055546,13690.462471408819,2385.487814677204,0.0,0.17424450194133764,16914.3836718579,7589.064861201053,0.0,0.4486752227234691
Eastern Africa,1995,48352.84448253992,12696.642794554955,18044.423011609517,2450.4520593491065,0.0,0.1358010759209381,22293.64381174607,7795.738675856742,0.0,0.3496843648210314
Eastern Africa,1996,48304.93180079539,13044.470743865646,18026.54284951624,2517.58285356607,0.0,0.1396597714039013,22271.55311010671,8009.305036733506,0.0,0.35962040891970515
Eastern Africa,1997,55243.74366868136,13401.564368148855,20615.9842336177,2586.501923052729,0.0,0.12546099636780955,25470.773381733645,8228.560522043397,0.0,0.3230589192845046
Eastern Africa,1998,46469.543790071744,13773.104221025296,17341.60863291823,2658.2091146578823,0.0,0.15328503663795123,21425.32602656466,8456.685991709532,0.0,0.39470512519736334
Eastern Africa,1999,50122.45230762716,14159.382309493463,18704.809230915787,2732.7607857322387,0.0,0.14609936685242755,23109.54217224933,8693.860738028987,0.0,0.37620220570483004
Eastern Africa,2000,46610.80144840966,14557.9165733107,17394.32348285015,2809.6778986489653,0.0,0.16152843779288995,21490.45452012834,8938.56077601277,0.0,0.41593167643991685
Eastern Africa,2001,57935.59477167742,14968.191350279898,21620.53526896099,2888.8609306040203,0.0,0.13361653144412872,26711.88277926081,9190.469489071857,0.0,0.3440592175781546
Eastern Africa,2002,55143.64959988447,15391.36500015633,20578.630904405054,2970.5334450301716,0.0,0.14435039234773875,25424.623842005283,9450.298110095986,0.0,0.37169864021676025
Eastern Africa,2003,52674.296921694695,15826.020079046284,19657.11233053507,3054.4218752559327,0.0,0.15538507507591737,24286.09994248531,9717.176328534419,0.0,0.40011267150949614
Eastern Africa,2004,61979.596309252716,16272.093082958892,23129.6848378133,3140.5139650110664,0.0,0.1357785022594356,28576.4169306159,9991.06515293676,0.0,0.34962623820877414
Eastern Africa,2005,69664.51062658982,16731.25544013812,25997.558408313966,3229.1322999466574,0.0,0.12420906029829276,32119.636452610433,10272.990840244805,0.0,0.3198352153020679
Eastern Africa,2006,74130.47309257362,17208.301912603674,27664.176303343527,3321.202269132509,0.0,0.12005426197096294,34178.7206194007,10565.897374338656,0.0,0.3091367138049394
Eastern Africa,2007,74883.04182298826,17709.390452223295,27945.02159098354,3417.912357279096,0.0,0.1223084529081876,34525.7012241463,10873.565737665103,0.0,0.31494119893676303
Eastern Africa,2008,83855.28779038221,18233.74716316739,31293.304475526667,3519.1132024913063,0.0,0.11245578763481096,38662.460042144776,11195.520758184777,0.0,0.28957083294702096
Eastern Africa,2009,62977.64347674758,18777.465652513674,23502.13831947598,3624.0508709351393,0.0,0.15420089958078093,29036.57823648255,11529.363910643397,0.0,0.3970634493067613
Eastern Africa,2010,69770.89879106867,19340.255011471127,26037.260582277653,3732.6692172139274,0.0,0.14335875333039377,32168.687958681257,11874.916577043272,0.0,0.3691451946158291
Eastern Africa,2011,82002.81123542928,19919.141534459006,30601.993117645125,3844.394316150588,0.0,0.12562561861155078,37808.35408565562,12230.352902157829,0.0,0.3234828174336737
Eastern Africa,2012,56161.45346396965,20513.17998794301,20958.457234436897,3959.043737673001,0.0,0.18889957850370234,25893.89420363473,12595.092512597008,0.0,0.4864116773455046
Eastern Africa,2013,81752.2221454216,21111.35650290172,30508.47771869428,4074.4918050600318,0.0,0.13355277318747893,37692.81705829919,12962.372892781656,0.0,0.3438950416662372
Eastern Africa,2014,82916.64646778948,21726.857540087953,30943.020200375995,4193.283505236975,0.0,0.1355162966666719,38229.688495055656,13340.290529614003,0.0,0.3489510653831076
Eastern Africa,2015,81152.67216897651,22364.57004688167,30284.736313046837,4316.362019048162,0.0,0.14252598980657624,37416.3875376526,13731.846008785344,0.0,0.36700084942638594
Eastern Africa,2016,95610.64074884009,23019.897801302468,35680.1934725077,4442.840275651376,0.0,0.12451839082864483,44082.40285092509,14134.217249999716,0.0,0.3206317336602059
Eastern Africa,2017,98405.22609818866,23701.28064723492,36723.08310444861,4574.347164916339,0.0,0.12456326588663265,45370.87907288548,14552.58631740224,0.0,0.32074728580912926
Eastern Africa,2018,101357.36293086376,24410.656188965997,37824.76815249533,4711.256644470437,0.0,0.12455480560981659,46731.996246766736,14988.142900025123,0.0,0.32072550080849827
Eastern Africa,2019,104502.29692775868,25147.224028303845,38998.40167893772,4853.414237462642,0.0,0.12445161925915227,48182.00480548852,15440.395553378561,0.0,0.3204597985432875
Eastern Africa,2020,107802.53726814016,25911.38766763183,40229.99277516217,5000.897819852943,0.0,0.12430769868147916,49703.619168180005,15909.592027925943,0.0,0.32008920666507884
Eastern Africa,2021,110269.3857894465,26703.742299671474,41150.57684214687,5153.822263836594,0.0,0.12524301381257902,50840.988496915044,16396.097771998284,0.0,0.32249761967144236
Eastern Africa,2022,113719.88540742204,27524.451049238705,42438.24203277759,5312.21905250307,0.0,0.12517528526276198,52431.88165488612,16900.012944232563,0.0,0.3223232203541879
Eastern Africa,2023,117352.72526295767,28374.162385304946,43793.95336244694,5476.2133403638545,0.0,0.12504496442789007,54106.84490950233,17421.735704577237,0.0,0.3219876474726325
Eastern Africa,2024,121183.03319975606,29253.814417519745,45223.356273815945,5645.9861825813105,0.0,0.12484668648643185,55872.853129827854,17961.842052357122,0.0,0.32147708674587355
Eastern Africa,2025,125221.64649447093,30164.402208734435,46730.49504610596,5821.729626285746,0.0,0.1245809534125804,57734.90296886612,18520.942956162944,0.0,0.3207928307448697
Eastern Africa,2026,130777.51713308711,31107.01075041939,48803.847318838794,6003.653074830942,0.0,0.12301597936754198,60296.502031071715,19099.704600757505,0.0,0.3167630618259602
Eastern Africa,2027,135447.18062163994,32083.78166754065,50546.48281859191,6192.169861835346,0.0,0.12250446552450833,62449.50493397444,19699.44194386996,0.0,0.3154459265081037
Eastern Africa,2028,140385.98197916726,33096.204289974776,52389.55579225563,6387.567427965132,0.0,0.12192444336222755,64726.59699546506,20321.06943404451,0.0,0.3139523839862656
