Region,year,inflow (kt),outflow (kt),all sand supply (kt),recycled sand supply (kt),sand stock (kt),sand substitution,all gravel supply (kt),recycled gravel supply (kt),gravel stock (kt),gravel substitution
Southeastern Asia,2014,257128.25746339402,87424.48418844007,89785.45939723185,0.0,0.0,0.0,118179.36247969151,0.0,0.0,0.0
Southeastern Asia,2015,312999.6061337737,89967.30836665555,109294.92427285768,0.0,0.0,0.0,143858.53299126407,0.0,0.0,0.0
Southeastern Asia,2016,335816.6716705746,92596.1282946214,117262.31273310914,0.0,0.0,0.0,154345.54163589102,0.0,0.0,0.0
Southeastern Asia,2017,349469.6334702785,95340.97088928426,122029.72903893385,0.0,0.0,0.0,160620.61360723316,0.0,0.0,0.0
Southeastern Asia,2018,363440.19989014027,98204.33280375079,126908.04827316038,0.0,0.0,0.0,167041.66063359703,0.0,0.0,0.0
Southeastern Asia,2019,377864.5238601841,101189.25157279448,131944.81306486853,0.0,0.0,0.0,173671.2603041933,0.0,0.0,0.0
Southeastern Asia,2020,391556.367748843,104301.1884500219,136725.80643240392,0.0,0.0,0.0,179964.2029698337,0.0,0.0,0.0
Southeastern Asia,2021,376761.248995197,107545.57196539082,131559.56547842466,0.0,0.0,0.0,173164.18137996187,0.0,0.0,0.0
Southeastern Asia,2022,387698.5220233734,110903.78159183635,135378.70264007084,0.0,0.0,0.0,178191.0888326374,0.0,0.0,0.0
Southeastern Asia,2023,399351.6849978373,114374.88052660631,139447.81819125448,0.0,0.0,0.0,183547.02825672092,0.0,0.0,0.0
Southeastern Asia,2024,411135.59867794503,117966.04109709382,143562.58999309127,0.0,0.0,0.0,188963.06234013592,0.0,0.0,0.0
Southeastern Asia,2025,423011.5724557624,121682.19926340623,147709.5078462666,451.62816265071933,0.0,0.003057542938405602,194421.40839565572,1436.7859682256044,0.0,0.007390060488100594
Southeastern Asia,2026,402050.28442335,125527.725640535,140390.1299835835,931.801963408587,0.0,0.006637232713706777,184787.33829825945,2964.3855208957116,0.0,0.01604214632991244
Southeastern Asia,2027,412070.837658289,129476.68148551793,143889.1618849742,1441.673049617594,0.0,0.010019330370205892,189392.90987052236,4586.462448006231,0.0,0.024216653364382786
Southeastern Asia,2028,423979.63662198395,133527.37043516457,148047.5418171248,1982.367884152828,0.0,0.013390076321574735,194866.34279194538,6306.600419014696,0.0,0.03236372340475501
Southeastern Asia,2029,436368.4844299838,137688.2335348767,152373.54784546656,2555.1758723299235,0.0,0.01676915651344759,200560.4121651483,8128.901479847527,0.0,0.04053093724774514
Southeastern Asia,2030,449131.27891698224,141964.74780982733,156830.13063225246,3161.445730072693,0.0,0.02015840780931247,206426.35210816498,10057.656364065459,0.0,0.04872273457991141
Southeastern Asia,2031,425060.68531923287,146361.76802833588,148425.02834805223,3802.591319351573,0.0,0.02561960985740633,195363.20629154955,12097.363057418994,0.0,0.06192242278909745
Southeastern Asia,2032,436743.99060949346,150851.70239512494,152504.66915887792,4479.135163424479,0.0,0.029370478872080687,200732.99950089827,14249.683887785648,0.0,0.0709882476883024
Southeastern Asia,2033,448772.36418596766,155432.56335666467,156704.80281209576,5192.045433663972,0.0,0.033132650311233525,206261.39040961687,16517.69894440248,0.0,0.08008139047060524
Southeastern Asia,2034,460251.7050513957,160113.2233237994,160713.22220305516,5942.663865671786,0.0,0.03697681985470649,211537.43901876864,18905.67675400247,0.0,0.08937272211338942
Southeastern Asia,2035,469731.4064584107,164899.2579385178,164023.39648795887,6732.329319297564,0.0,0.04104493300010277,215894.42832764832,21417.876694552873,0.0,0.09920532391900552
Southeastern Asia,2036,457719.8862244231,169778.81727810588,159829.14777758034,7561.687323386409,0.0,0.04731106577574524,210373.78342588502,24056.352417405466,0.0,0.1143505242224279
Southeastern Asia,2037,469631.9198607313,174738.22487392073,163988.65721050787,8431.119350166675,0.0,0.05141282021319238,215848.70304329018,26822.317518146832,0.0,0.12426443680214007
Southeastern Asia,2038,482258.6327707799,179781.22148984103,168397.72228367304,9341.70885510674,0.0,0.05547408081547706,221652.0981918614,29719.218844743726,0.0,0.13408047605765885
Southeastern Asia,2039,495319.784773813,184915.7840640079,172958.4871891652,10294.830670486595,0.0,0.05952197453731836,227655.16698016267,32751.430215952172,0.0,0.14386420765405272
Southeastern Asia,2040,508770.3009291499,190147.36303761427,177655.21241124137,11291.828020387555,0.0,0.06356035304074788,233837.19240180196,35923.224893875435,0.0,0.15362494103225732
Southeastern Asia,2041,492932.1575534876,195480.76093511409,172124.76238209388,12334.08416592518,0.0,0.07165781375805283,226557.7836527881,39239.00351232156,0.0,0.1731964485160105
Southeastern Asia,2042,506192.814936665,200892.41544425956,176755.191673699,13421.158677949186,0.0,0.07593077493715417,232652.54760858795,42697.36491326839,0.0,0.18352416662594198
Southeastern Asia,2043,519783.2084115573,206382.8334046781,181500.76002767918,14553.958655672204,0.0,0.0801867642507541,238898.86239543936,46301.194894211054,0.0,0.1938108638523804
Southeastern Asia,2044,533458.5100163067,211960.6032466604,186275.97706952033,15733.998625617485,0.0,0.08446606413314035,245184.2020205362,50055.311689788265,0.0,0.20415390256504257
Southeastern Asia,2045,547255.5406837068,217631.1140050468,191093.70013508643,16962.671251201053,0.0,0.08876625047926717,251525.48984503068,53964.14584578988,0.0,0.21454742371851912
Southeastern Asia,2046,531547.369906873,223398.83519570672,185608.63465297397,18241.37412001867,0.0,0.0982786935215807,244305.81812772586,58032.14357353089,0.0,0.2375389338586731
Southeastern Asia,2047,544620.088870431,229234.80653131308,190173.43857337176,19568.717426778825,0.0,0.10289931955575868,250314.20323572744,62254.88341990776,0.0,0.24870695555889294
Southeastern Asia,2048,557881.5375403286,235140.48370461632,194804.14417082668,20945.590779226593,0.0,0.10752127922319296,256409.33087679883,66635.19553598511,0.0,0.2598782006416233
Southeastern Asia,2049,571475.8424489738,241125.19911393465,199551.0783407614,22373.636263937206,0.0,0.11211984645721178,262657.44340751495,71178.30396920955,0.0,0.270992906371878
Southeastern Asia,2050,585278.8208861381,247193.94643756462,204370.8782812923,23854.215831224985,0.0,0.11672022957396348,269001.464901369,75888.54155633233,0.0,0.2821120010783485
Turkey,1970,31443.480093613027,6712.528911660014,10979.607348891554,0.0,0.0,0.0,14451.816646931857,0.0,0.0,0.0
Turkey,1971,34796.48491165875,6942.039973654139,12150.428016053062,0.0,0.0,0.0,15992.899590117868,0.0,0.0,0.0
Turkey,1972,42409.54508433871,7181.359203354965,14808.798246404549,0.0,0.0,0.0,19491.957245634138,0.0,0.0,0.0
Turkey,1973,30197.320949700035,7439.3624214759075,10544.466643929487,0.0,0.0,0.0,13879.06632136003,0.0,0.0,0.0
Turkey,1974,37498.078622769,7704.351445579312,13093.785369498506,0.0,0.0,0.0,17234.585842760116,0.0,0.0,0.0
Turkey,1975,45264.94647627359,7974.591980763334,15805.863011932573,0.0,0.0,0.0,20804.335431724903,0.0,0.0,0.0
Turkey,1976,60343.69876627757,8260.986935297708,21071.14468439835,0.0,0.0,0.0,27734.718541700873,0.0,0.0,0.0
Turkey,1977,35995.982276701136,8575.611987074757,12569.275104383803,0.0,0.0,0.0,16544.20357862236,0.0,0.0,0.0
Turkey,1978,26990.04475320306,8903.819404520817,9424.532298489901,0.0,0.0,0.0,12404.962074951938,0.0,0.0,0.0
Turkey,1979,19400.96314528679,9228.570249670127,6774.535035288089,0.0,0.0,0.0,8916.925267649342,0.0,0.0,0.0
Turkey,1980,15429.766967320025,9550.09824001236,5387.85090841402,0.0,0.0,0.0,7091.713845055256,0.0,0.0,0.0
Turkey,1981,41809.589814950894,9876.165455500926,14599.302565100663,0.0,0.0,0.0,19216.210301474657,0.0,0.0,0.0
Turkey,1982,39802.26099988853,10201.162535700087,13898.372447191185,0.0,0.0,0.0,18293.61687673231,0.0,0.0,0.0
Turkey,1983,49514.44457600329,10537.17821723811,17289.72613477979,0.0,0.0,0.0,22757.45789768418,0.0,0.0,0.0
Turkey,1984,57688.294403362204,10895.720360537298,20143.91598164205,0.0,0.0,0.0,26514.261491079724,0.0,0.0,0.0
Turkey,1985,46857.67819777606,11274.084895696538,16362.021836024485,0.0,0.0,0.0,21536.374847793908,0.0,0.0,0.0
Turkey,1986,54936.52051403991,11894.496658568902,19183.03643752861,0.0,0.0,0.0,25249.51180103577,0.0,0.0,0.0
Turkey,1987,80129.50431556057,11908.73717140179,27980.061107322348,0.0,0.0,0.0,36828.52219062225,0.0,0.0,0.0
Turkey,1988,32508.89982128575,13575.111597094929,11351.6364702478,0.0,0.0,0.0,14941.496876680912,0.0,0.0,0.0
Turkey,1989,27728.350790332042,20233.836958170963,9682.33806193779,0.0,0.0,0.0,12744.296762020442,0.0,0.0,0.0
Turkey,1990,98465.06025111076,6197.96152849182,34382.57139233599,0.0,0.0,0.0,45255.77298192251,0.0,0.0,0.0
Turkey,1991,41544.48510107957,13767.020884054007,14506.73184277662,0.0,0.0,0.0,19094.364859885514,0.0,0.0,0.0
Turkey,1992,53381.45780297696,14242.260823401577,18640.031085718263,0.0,0.0,0.0,24534.785533209983,0.0,0.0,0.0
Turkey,1993,91528.8562282281,14728.259056997724,31960.549515739607,0.0,0.0,0.0,42067.80687683567,0.0,0.0,0.0
Turkey,1994,0.0,35493.78947641902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkey,1995,53600.900630726086,5280.46946581223,18716.657339461253,0.0,0.0,0.0,24635.64420094246,0.0,0.0,0.0
Turkey,1996,97392.88330264378,16023.939412547817,34008.1827474515,0.0,0.0,0.0,44762.9870489984,0.0,0.0,0.0
Turkey,1997,108393.90286120724,16748.73230270017,37849.5792732463,0.0,0.0,0.0,49819.193204180454,0.0,0.0,0.0
Turkey,1998,32152.22915444347,18049.2469399655,11227.092244763326,0.0,0.0,0.0,14777.566578088086,0.0,0.0,0.0
Turkey,1999,37758.4109814711,17580.085464885997,13184.68965459195,0.0,0.0,0.0,17354.237850235913,0.0,0.0,0.0
Turkey,2000,95603.94189382106,18481.875864602465,33383.510345396484,0.0,0.0,0.0,43940.7672070649,0.0,0.0,0.0
Turkey,2001,1387.17079300566,48225.83625283118,484.37992829382745,0.0,0.0,0.0,637.5610428239128,0.0,0.0,0.0
Turkey,2002,50215.91064036829,2976.542619005361,17534.667913882175,0.0,0.0,0.0,23079.860472592136,0.0,0.0,0.0
Turkey,2003,126868.12607380739,20279.12929262789,44300.510160865495,0.0,0.0,0.0,58310.17721002596,0.0,0.0,0.0
Turkey,2004,152083.9871273256,20908.448328506656,53105.52323535894,0.0,0.0,0.0,69899.70227070706,0.0,0.0,0.0
Turkey,2005,129631.19410451732,21629.64632341163,45265.33345539746,0.0,0.0,0.0,59580.11782868318,0.0,0.0,0.0
Turkey,2006,107059.21000098772,22418.135785404043,37383.52387820254,0.0,0.0,0.0,49205.75167549357,0.0,0.0,0.0
Turkey,2007,100157.79465837224,23261.73677872552,34973.64970435352,0.0,0.0,0.0,46033.77488288464,0.0,0.0,0.0
Turkey,2008,20462.17214993344,27948.49689515512,7145.093833215008,0.0,0.0,0.0,9404.670196441166,0.0,0.0,0.0
Turkey,2009,4789.581409205213,49774.55269812787,1672.4523838347598,0.0,0.0,0.0,2201.35150865337,0.0,0.0,0.0
Turkey,2010,118114.82806970018,11089.3044764552,41243.98541211622,0.0,0.0,0.0,54287.05198868611,0.0,0.0,0.0
Turkey,2011,238730.32481841673,26410.989413166793,83361.16806968773,0.0,0.0,0.0,109723.44257272735,0.0,0.0,0.0
Turkey,2012,72257.4083777027,27320.671770101046,25231.23934353672,0.0,0.0,0.0,33210.408458227605,0.0,0.0,0.0
Turkey,2013,106436.21575580137,28245.01890150789,37165.98332059249,0.0,0.0,0.0,48919.415729958215,0.0,0.0,0.0
Turkey,2014,88526.33092501645,29184.806276385058,30912.11121354697,0.0,0.0,0.0,40687.808701360096,0.0,0.0,0.0
Turkey,2015,118476.62993277883,30132.968860873134,41370.321376929096,0.0,0.0,0.0,54453.34064923399,0.0,0.0,0.0
Turkey,2016,115763.16197728353,31119.589793555682,40422.817709509356,0.0,0.0,0.0,53206.19684538677,0.0,0.0,0.0
Turkey,2017,118734.79840736924,32142.40427788219,41460.47006506495,0.0,0.0,0.0,54571.99810851302,0.0,0.0,0.0
Turkey,2018,121686.09429639303,33196.639596916924,42491.01979859973,0.0,0.0,0.0,55928.45060461186,0.0,0.0,0.0
Turkey,2019,124617.66553750762,34282.42364074134,43514.68197107277,0.0,0.0,0.0,57275.83740587793,0.0,0.0,0.0
Turkey,2020,127823.30374625258,35399.69798389985,44634.04435493858,0.0,0.0,0.0,58749.18881263241,0.0,0.0,0.0
Turkey,2021,117785.7977704475,36549.504483296376,41129.09280223566,0.0,0.0,0.0,54135.82554867604,0.0,0.0,0.0
Turkey,2022,120526.97766050618,37716.46893629452,42086.273075408906,0.0,0.0,0.0,55395.70610418209,0.0,0.0,0.0
Turkey,2023,123217.89867330893,38902.13725968266,43025.90367734909,0.0,0.0,0.0,56632.48705122175,0.0,0.0,0.0
Turkey,2024,125926.96819964671,40110.14551452828,43971.871477079956,0.0,0.0,0.0,57877.609282026504,0.0,0.0,0.0
Turkey,2025,128619.34269778908,41341.821786140405,44912.00961502661,153.44176162932882,0.0,0.0034164973454670453,59115.058269103865,488.1515110901963,0.0,0.008257650848757191
Turkey,2026,119529.62198846007,42597.91139561083,41738.01093541504,316.20757305203426,0.0,0.007576009636427824,54937.30896552963,1005.9660614194249,0.0,0.018311163767606775
Turkey,2027,121853.19134909514,43863.84931780646,42549.36766665899,488.40709144249894,0.0,0.011478598113814204,56005.25049955682,1553.7925085269137,0.0,0.027743693576358686
Turkey,2028,124156.2235877635,45141.059133046416,43353.553132680405,670.1711086675352,0.0,0.015458274126148903,57063.75291551455,2132.046946745423,0.0,0.037362543432816524
Turkey,2029,126453.91151807192,46432.90772324476,44155.87244370979,861.6876144794461,0.0,0.01951467759079908,58119.7990205203,2741.3274367377194,0.0,0.047166843019705584
Turkey,2030,128743.86352156517,47740.507139034424,44955.49048125871,1063.1443705192667,0.0,0.02364882151519348,59172.289596825205,3382.231313465439,0.0,0.05715904076909181
Turkey,2031,121266.36297098207,49064.447068270005,42344.45570546112,1274.7320767160152,0.0,0.03010387205311543,55735.536838776985,4055.365259604317,0.0,0.07276085401913399
Turkey,2032,123414.99719395404,50392.53719195018,43094.727623022016,1496.2707196994438,0.0,0.03472050532000828,56723.07599599709,4760.156590131909,0.0,0.08391922522798007
Turkey,2033,125492.26858972869,51726.39732544083,43820.080676017016,1727.8606183517445,0.0,0.03943079500758228,57677.815905456075,5496.924454238192,0.0,0.09530396336866505
Turkey,2034,127545.3210087851,53068.93150059435,44536.976813493544,1969.6738037720597,0.0,0.04422558387877149,58621.424470360755,6266.21614257018,0.0,0.106892935461478
Turkey,2035,129605.16408165086,54421.015563214685,45256.24414882244,2221.8426161673997,0.0,0.04909471958965493,59568.1541046723,7068.452675268309,0.0,0.11866160336020697
Turkey,2036,125607.7452639836,55783.17035191425,43860.40345636766,2484.496587212181,0.0,0.056645547952694025,57730.89042896177,7904.04613755585,0.0,0.1369119041612883
Turkey,2037,127569.2085178719,57148.2975054508,44545.31798532107,2757.405354638001,0.0,0.06190112629898934,58632.403468246695,8772.263667086698,0.0,0.14961460128165233
Turkey,2038,129515.6402466842,58517.30960077583,45224.983723660385,3040.6494334864674,0.0,0.06723384251646924,59527.00783063977,9673.361410159021,0.0,0.16250374011206295
Turkey,2039,131462.51786126936,59892.0397200819,45904.805158846684,3334.374134416098,0.0,0.07263671249399703,60421.81712770978,10607.801650422198,0.0,0.17556244010340102
Turkey,2040,133393.16814051045,61273.15722911252,46578.960243811365,3638.682875451913,0.0,0.07811859381157742,61309.16813853531,11575.913396515412,0.0,0.1888121099662985
Turkey,2041,127518.17764256585,62661.006761733894,44527.49874356212,3953.668522793248,0.0,0.08879161494255003,58608.94903982274,12577.992088057275,0.0,0.2146087294537728
Turkey,2042,129287.21409245193,64045.81033099719,45145.22062255896,4278.752790190081,0.0,0.09477753638559025,59422.02031372051,13612.197995734248,0.0,0.22907666087198317
Turkey,2043,131036.53784894652,65428.562814532575,45756.05911483832,4613.971920017134,0.0,0.10083849023004825,60226.03138723133,14678.646419121867,0.0,0.2437259450941329
Turkey,2044,132756.878610347,66811.53095419994,46356.77716545597,4959.471336215612,0.0,0.10698481731191828,61016.72151376897,15777.800002261063,0.0,0.2585815758504931
Turkey,2045,134446.66968458588,68195.3783512353,46946.82770825748,5315.305162645321,0.0,0.11321968750852172,61793.37062206799,16909.830931939,0.0,0.2736512147129917
Turkey,2046,128375.1402539628,69580.37341688747,44826.73766233977,5681.505106309696,0.0,0.1267436668959939,59002.81977220712,18074.840079140693,0.0,0.3063385809173602
Turkey,2047,129911.51419794274,70956.49884150234,45363.21716765363,6057.22881456594,0.0,0.1335273199909874,59708.95644898138,19270.147627686463,0.0,0.3227346243130533
Turkey,2048,131420.1526617913,72324.80586904637,45890.01184544303,6442.471168950438,0.0,0.14038939869199857,60402.34555225933,20495.73729396668,0.0,0.3393202218651266
Turkey,2049,132904.15563001684,73687.58090511768,46408.20416535152,6837.357266676785,0.0,0.1473307875115231,61084.411873685836,21752.007055645317,0.0,0.356097511434267
Turkey,2050,134333.48101738462,75045.50040057332,46907.303866796094,7241.890788655325,0.0,0.1543872742978431,61741.34769521533,23038.96862297601,0.0,0.37315299200638313
USA,1970,155921.63323692983,41772.93885683015,54445.57361470656,0.0,0.0,0.0,71663.53241185854,0.0,0.0,0.0
USA,1971,148123.00903021696,42947.33148474735,51722.40711416831,0.0,0.0,0.0,68079.18720585089,0.0,0.0,0.0
USA,1972,393546.2531740304,44138.37306833558,137420.6455714812,0.0,0.0,0.0,180878.77919446264,0.0,0.0,0.0
USA,1973,341752.90880467725,45564.86789022646,119335.16067068829,0.0,0.0,0.0,157073.91045446164,0.0,0.0,0.0
USA,1974,69469.34830161661,47077.34325887168,24257.689189119686,0.0,0.0,0.0,31928.981182993793,0.0,0.0,0.0
USA,1975,122760.5716120122,48411.453802920616,42866.21169834068,0.0,0.0,0.0,56422.29381504485,0.0,0.0,0.0
USA,1976,416615.7027788025,49680.8956946935,145476.16288894534,0.0,0.0,0.0,191481.78671275327,0.0,0.0,0.0
USA,1977,357444.1474059435,51233.979599581275,124814.31368259262,0.0,0.0,0.0,164285.79993214135,0.0,0.0,0.0
USA,1978,400655.15008251247,52938.737001103495,139902.96929985046,0.0,0.0,0.0,184146.11710926908,0.0,0.0,0.0
USA,1979,277130.35448107286,54868.576619117004,96769.90166490432,0.0,0.0,0.0,127372.57639217933,0.0,0.0,0.0
USA,1980,125185.0320784248,56789.331434880514,43712.7981408995,0.0,0.0,0.0,57536.60616291525,0.0,0.0,0.0
USA,1981,123982.20115090872,58466.9575372281,43292.787020886346,0.0,0.0,0.0,56983.77002741215,0.0,0.0,0.0
USA,1982,98274.27547134808,60026.926228107055,34315.95211343611,0.0,0.0,0.0,45168.08591140911,0.0,0.0,0.0
USA,1983,546988.7111140698,61458.120050276324,191000.52711813778,0.0,0.0,0.0,251402.8516381626,0.0,0.0,0.0
USA,1984,467591.56285037793,63509.972820168245,163276.1941256794,0.0,0.0,0.0,214910.92944697957,0.0,0.0,0.0
USA,1985,477339.5427735361,65856.48204761848,166680.04737864344,0.0,0.0,0.0,219391.22291666042,0.0,0.0,0.0
USA,1986,437398.5977804216,68376.65253820413,152733.24849180042,0.0,0.0,0.0,201033.86514241935,0.0,0.0,0.0
USA,1987,358751.44788466045,71073.28622202313,125270.8040551785,0.0,0.0,0.0,164886.6515797521,0.0,0.0,0.0
USA,1988,379485.1554422389,73694.77098083362,132510.71411574454,0.0,0.0,0.0,174416.12284505565,0.0,0.0,0.0
USA,1989,367851.77603950875,76305.63278874522,128448.5067009678,0.0,0.0,0.0,169069.2761979315,0.0,0.0,0.0
USA,1990,292946.7954324995,79071.0348159539,102292.77352217268,0.0,0.0,0.0,134642.010435629,0.0,0.0,0.0
USA,1991,189945.8946304838,91355.15408875464,66326.35237472538,0.0,0.0,0.0,87301.50841651851,0.0,0.0,0.0
USA,1992,384336.8049083517,77014.2203533976,134204.83976512513,0.0,0.0,0.0,176646.00160881528,0.0,0.0,0.0
USA,1993,331600.74658127135,87059.25705190367,115790.17281872695,0.0,0.0,0.0,152407.84974534909,0.0,0.0,0.0
USA,1994,365593.8390359839,89815.65945538828,127660.06783722156,0.0,0.0,0.0,168031.50011595472,0.0,0.0,0.0
USA,1995,315573.27118245454,92629.40023908616,110193.61079222363,0.0,0.0,0.0,145041.42163092544,0.0,0.0,0.0
USA,1996,389620.7241167453,95412.54455293124,136049.90774102043,0.0,0.0,0.0,179074.5569515942,0.0,0.0,0.0
USA,1997,429620.3868935829,98369.08016639453,150017.210026589,0.0,0.0,0.0,197458.9021534913,0.0,0.0,0.0
USA,1998,476016.9598425771,101595.11073527543,166218.2205953153,0.0,0.0,0.0,218783.3472628945,0.0,0.0,0.0
USA,1999,471682.5389829465,105082.91028120997,164704.7036760079,0.0,0.0,0.0,216791.19323453863,0.0,0.0,0.0
USA,2000,410145.09351500997,108667.08197972442,143216.71995155327,0.0,0.0,0.0,188507.81378113545,0.0,0.0,0.0
USA,2001,317024.70069168555,112204.37083755982,110700.42893253462,0.0,0.0,0.0,145708.51678327192,0.0,0.0,0.0
USA,2002,319255.6096784114,115586.41296724192,111479.43000469453,0.0,0.0,0.0,146733.87045074665,0.0,0.0,0.0
USA,2003,352180.99035934743,118921.88000082808,122976.49555256589,0.0,0.0,0.0,161866.78713855226,0.0,0.0,0.0
USA,2004,368183.93561810814,122264.28096299928,128564.49200982472,0.0,0.0,0.0,169221.94089386048,0.0,0.0,0.0
USA,2005,360985.7977994639,125657.34243065698,126051.00664953301,0.0,0.0,0.0,165913.58674079957,0.0,0.0,0.0
USA,2006,365713.78400271107,129073.30069322401,127701.95088051763,0.0,0.0,0.0,168086.628322556,0.0,0.0,0.0
USA,2007,259938.00690101864,141657.17488876876,90766.58316222356,0.0,0.0,0.0,119470.75845671058,0.0,0.0,0.0
USA,2008,119114.03499540577,156791.56329801964,41592.893983046604,0.0,0.0,0.0,54746.299986670114,0.0,0.0,0.0
USA,2009,98452.12989942003,199210.2898097925,34378.056301003075,0.0,0.0,0.0,45249.83003059339,0.0,0.0,0.0
USA,2010,339938.2735359075,98299.92514246053,118701.51634527568,0.0,0.0,0.0,156239.88139319868,0.0,0.0,0.0
USA,2011,283286.79058153054,146942.82173216515,98919.63988886435,0.0,0.0,0.0,130202.1514092411,0.0,0.0,0.0
USA,2012,336161.197050918,142629.7276826111,117382.61600064303,0.0,0.0,0.0,154503.889808934,0.0,0.0,0.0
USA,2013,339212.7451144665,145381.3861348298,118448.17233996309,0.0,0.0,0.0,155906.41945808253,0.0,0.0,0.0
USA,2014,348595.595034368,148673.0758661802,121724.52748981885,0.0,0.0,0.0,160218.89461237178,0.0,0.0,0.0
USA,2015,338192.6655523923,154356.18312281283,118091.97534704565,0.0,0.0,0.0,155437.57813541437,0.0,0.0,0.0
USA,2016,364994.4986983482,155844.05443547663,127450.7868811696,0.0,0.0,0.0,167756.03580211816,0.0,0.0,0.0
USA,2017,366335.644090432,159779.69485227004,127919.09540678494,0.0,0.0,0.0,168372.44299513777,0.0,0.0,0.0
USA,2018,367665.1054026211,163785.33819691063,128383.32402110883,0.0,0.0,0.0,168983.48003893017,0.0,0.0,0.0
USA,2019,369141.7447958021,167824.86275949908,128898.94508737643,0.0,0.0,0.0,169662.16196918584,0.0,0.0,0.0
USA,2020,372976.9148185954,171791.2657180688,130238.13085311052,0.0,0.0,0.0,171424.85406987593,0.0,0.0,0.0
USA,2021,342197.91613556317,174526.82075324148,119490.55077846131,0.0,0.0,0.0,157278.44138848537,0.0,0.0,0.0
USA,2022,350369.1528709767,181982.06014772537,122343.82817150354,0.0,0.0,0.0,161034.04397214652,0.0,0.0,0.0
USA,2023,354997.1687387071,186028.8192319221,123959.86421079808,0.0,0.0,0.0,163161.13793758568,0.0,0.0,0.0
USA,2024,359285.56368537183,189798.78719930313,125457.30954862866,0.0,0.0,0.0,165132.13788079543,0.0,0.0,0.0
USA,2025,363504.3917303968,193596.38479963932,126930.46313305886,718.5404281986614,0.0,0.005660898183641139,167071.16400608805,2285.9265435957414,0.0,0.013682352410691545
USA,2026,349155.3090406988,197423.3434512689,121919.9715055223,1465.4886648498039,0.0,0.012020087002591082,160476.14616881942,4662.228187656889,0.0,0.029052468537923808
USA,2027,353627.1042400553,201244.2261844233,123481.45755246804,2240.777056938098,0.0,0.018146668344807788,162531.4391615584,7128.689704455919,0.0,0.043860373975830654
USA,2028,358089.22987626825,205069.93177394132,125039.56712816328,3044.4997563362062,0.0,0.02434829091511209,164582.2879021602,9685.610623784614,0.0,0.05884965355167777
USA,2029,362459.6033541284,208910.58651046798,126565.63818047855,3876.8983842808007,0.0,0.03063152400616404,166590.96620343634,12333.759626675706,0.0,0.07403618520114744
USA,2030,366782.1769286889,212768.59206250566,128075.01819961355,4738.192877084261,0.0,0.03699544957080911,168577.67507142547,15073.836406889825,0.0,0.0894177500105107
USA,2031,354216.1954178488,216644.38886812257,123687.15965050593,5628.587872323724,0.0,0.04550664667397996,162802.19283336733,17906.491987599824,0.0,0.10998925552512445
USA,2032,358461.89706551493,220507.50562237125,125169.6971073374,6547.376705402716,0.0,0.052308001510845796,164753.57040248415,20829.47822340553,0.0,0.12642808391053517
USA,2033,362590.29039181746,224365.93236377055,126611.27219920496,7494.685086843643,0.0,0.05919445367432857,166651.03160017962,23843.195043119154,0.0,0.14307259195564112
USA,2034,366677.58729034197,228226.8149480439,128038.49701435056,8470.726016340861,0.0,0.0661576495652824,168529.6043657638,26948.320072711336,0.0,0.1599025890681186
USA,2035,370629.478983292,232091.28352367567,129418.440294953,9475.572979245451,0.0,0.0732165598476539,170345.94320564458,30145.08709459434,0.0,0.17696392721370927
USA,2036,362645.2739521191,235958.81396425545,126630.4716612543,10509.242560407994,0.0,0.08299141922586359,166676.30273205528,33433.54887093527,0.0,0.2005896958530585
USA,2037,366803.65183812927,239807.3208592381,128082.51692662488,11570.70323145824,0.0,0.0903378814618922,168587.54520834473,36810.423751893046,0.0,0.21834604511502792
USA,2038,370760.5589154416,243641.4162103696,129464.21150672846,12659.982819238823,0.0,0.09778750955109215,170406.18918159502,40275.80026431418,0.0,0.23635174554249247
USA,2039,374701.3305461972,247464.82388568844,130840.27182284264,13777.128175943619,0.0,0.10529730628042268,172217.41710183653,43829.82746129213,0.0,0.25450287316395204
USA,2040,378616.0346862905,251277.1151144642,132207.22974917074,14921.994836028183,0.0,0.11286822108245392,174016.66407739968,47472.04574777878,0.0,0.27280172275147174
USA,2041,370677.7537422045,255076.74281449494,129435.29714082832,16094.361407199192,0.0,0.12434290925826971,170368.13088850924,51201.75079803266,0.0,0.3005359660342793
USA,2042,374583.7084734811,258841.7913352659,130799.19990045554,17292.62275189834,0.0,0.13220740467112072,172163.35652637022,55013.8361122569,0.0,0.3195443979615398
USA,2043,378427.12294621515,262575.50772853225,132141.26450857247,18516.622823856305,0.0,0.14012748321062923,173929.83787934866,58907.80525309726,0.0,0.3386871739279164
USA,2044,382192.5249009933,266280.63469965867,133456.0882765246,19766.216345013127,0.0,0.14811026308561506,175660.46370353998,62883.1960406117,0.0,0.3579814985957165
USA,2045,385871.7558036166,269956.04517083796,134740.82236246052,21040.997136103968,0.0,0.1561590375298622,177351.48423460513,66938.71627755355,0.0,0.37743533168859916
USA,2046,380735.11704960134,273599.6173156964,132947.18258581113,22340.46106004706,0.0,0.16804012409685587,174990.62083037806,71072.76212885437,0.0,0.4061518371190113
USA,2047,384305.02663433296,277194.15380841144,134193.74325259175,23662.785552991125,0.0,0.17633300166946578,176631.39591669381,75279.53538619974,0.0,0.42619566581302726
